хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣,Ёи╫╩╠ййЩ
2016-02-17,'000502,бл╬╟©ь╧и,23.3,23.5,22.6,23.35,23.31,-0.01,-0.0429,2.7726,5082987,117245164.88,4306296843.1,4271568775.6,5899
2016-02-16,'000502,бл╬╟©ь╧и,23.31,23.8,22.51,22.65,22.44,0.87,3.877,2.4857,4557099,105674454.99,4308145039.17,4273402066.92,5573
2016-02-15,'000502,бл╬╟©ь╧и,22.44,22.74,21.8,22.01,22.75,-0.31,-1.3626,1.6975,3112008,69507096.29,4147351981.08,4113905722.08,3496
2016-02-05,'000502,бл╬╟©ь╧и,22.75,23.18,22.15,22.5,22.66,0.09,0.3972,2.5754,4721453,106613665.11,4204646059.25,4170737753.0,5430
2016-02-04,'000502,бл╬╟©ь╧и,22.66,22.99,20.31,21.82,21.89,0.77,3.5176,3.6885,6762097,149663003.41,4188012294.62,4154238131.12,6424
2016-02-03,'000502,бл╬╟©ь╧и,21.89,21.98,21.19,21.2,21.47,0.42,1.9562,2.2847,4188466,90591531.29,4045701197.23,4013074699.48,4776
2016-02-02,'000502,бл╬╟©ь╧и,21.47,22.0,20.64,20.64,20.65,0.82,3.9709,2.5574,4688458,100530137.08,3968076962.29,3936076464.04,5973
2016-02-01,'000502,бл╬╟©ь╧и,20.65,20.96,20.06,20.23,20.55,0.1,0.4866,2.7892,5113450,105082922.89,3816524884.55,3785746575.8,4951
2016-01-29,'000502,бл╬╟©ь╧и,20.55,21.19,18.88,18.89,19.44,1.11,5.7099,3.8617,7079541,141372369.67,3798042923.85,3767413662.6,7194
2016-01-28,'000502,бл╬╟©ь╧и,19.44,21.68,19.44,21.17,21.6,-2.16,-10.0,3.6099,6617961,135335097.41,3592893160.08,3563918326.08,6405
2016-01-27,'000502,бл╬╟©ь╧и,21.6,22.47,20.28,22.17,22.47,-0.87,-3.8718,4.1252,7562651,160676837.94,3992103511.2,3959909251.2,8098
2016-01-26,'000502,бл╬╟©ь╧и,22.47,25.27,22.47,24.55,24.97,-2.5,-10.012,4.814,8825398,210945885.34,4152896569.29,4119405596.04,9348
2016-01-25,'000502,бл╬╟©ь╧и,24.97,25.25,24.61,24.61,24.45,0.52,2.1268,2.8261,5181000,129361559.48,4614945586.79,4577728426.04,6369
2016-01-22,'000502,бл╬╟©ь╧и,24.45,24.7,23.0,24.32,23.8,0.65,2.7311,3.9601,7260048,174591501.25,4518839391.15,4482397277.4,8565
2016-01-21,'000502,бл╬╟©ь╧и,23.8,25.68,23.66,24.49,24.92,-1.12,-4.4944,4.6617,8546192,211812218.94,4398706646.6,4363233341.6,11064
2016-01-20,'000502,бл╬╟©ь╧и,24.92,26.1,24.68,25.1,24.88,0.04,0.1608,4.9793,9128565,230726472.65,4605704606.44,4568561969.44,11969
2016-01-19,'000502,бл╬╟©ь╧и,24.88,24.95,23.71,24.0,23.94,0.94,3.9265,5.2545,9633014,234591312.55,4598311822.16,4561228804.16,10336
2016-01-18,'000502,бл╬╟©ь╧и,23.94,24.25,22.25,22.25,22.99,0.95,4.1322,5.2107,9552738,226567679.97,4424581391.58,4388899420.08,10077
2016-01-15,'000502,бл╬╟©ь╧и,22.99,24.48,22.7,23.32,23.67,-0.68,-2.8728,6.0697,11127522,263603760.03,4249002764.93,4214736744.68,13522
2016-01-14,'000502,бл╬╟©ь╧и,23.67,24.05,20.6,20.71,21.86,1.81,8.28,7.0294,12886916,290940472.6,4374680097.69,4339400554.44,13568
2016-01-13,'000502,бл╬╟©ь╧и,21.86,23.0,21.43,21.43,21.99,-0.13,-0.5912,6.0149,11027015,246094294.23,4040156609.02,4007574825.52,11625
2016-01-12,'000502,бл╬╟©ь╧и,21.99,22.33,20.21,20.96,20.71,1.28,6.1806,5.7599,10559597,225090762.55,4064183157.93,4031407612.68,10256
2016-01-11,'000502,бл╬╟©ь╧и,20.71,22.64,20.71,22.31,23.01,-2.3,-9.9957,4.2311,7756827,168171150.01,3827614060.97,3796746323.72,7074
2016-01-08,'000502,бл╬╟©ь╧и,23.01,24.17,21.53,24.02,23.78,-0.77,-3.238,5.4704,10028820,233036998.38,4252699157.07,4218403327.32,10019
2016-01-07,'000502,бл╬╟©ь╧и,23.78,25.8,23.78,25.75,26.42,-2.64,-9.9924,1.5857,2907101,70497213.7,4395010254.46,4359566758.96,2727
2016-01-06,'000502,бл╬╟©ь╧и,26.42,26.68,25.18,26.5,25.7,0.72,2.8016,4.6746,8569904,223282584.27,4882934016.94,4843555667.44,8914
2016-01-05,'000502,бл╬╟©ь╧и,25.7,27.8,25.68,25.85,28.53,-2.83,-9.9194,5.8026,10637813,281450919.68,4749863899.9,4711558692.4,11006
2016-01-04,'000502,бл╬╟©ь╧и,28.53,31.41,28.53,31.4,31.7,-3.17,-10.0,3.0781,5642974,166467880.27,5272903387.71,5230380135.96,7535
