хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣,Ёи╫╩╠ййЩ
2016-05-18,'002745,д╬ажи╜,31.03,31.79,30.56,30.67,31.0,0.03,0.0968,2.7665,2061057,64258585.74,13792835000.0,2311725691.0,3180
2016-05-17,'002745,д╬ажи╜,31.0,31.5,30.17,30.5,30.29,0.71,2.344,2.2254,1657943,50970094.61,13779500000.0,2309490700.0,2917
2016-05-16,'002745,д╬ажи╜,30.29,30.96,29.55,29.55,30.04,0.25,0.8322,1.4334,1067872,32279561.99,13463905000.0,2256595913.0,1771
2016-05-13,'002745,д╬ажи╜,30.04,31.0,29.78,30.78,30.98,-0.94,-3.0342,1.2929,963226,29307718.44,13352780000.0,2237970988.0,1825
2016-05-12,'002745,д╬ажи╜,30.98,31.0,29.01,30.6,30.7,0.28,0.9121,1.4454,1076812,32368507.88,13770610000.0,2308000706.0,3067
2016-05-11,'002745,д╬ажи╜,30.7,31.43,30.62,30.85,30.7,0.0,0.0,1.5006,1117908,34700452.43,13646150000.0,2287140790.0,1928
2016-05-10,'002745,д╬ажи╜,30.7,31.2,30.56,31.1,31.11,-0.41,-1.3179,1.0854,808621,24965273.46,13646150000.0,2287140790.0,1540
2016-05-09,'002745,д╬ажи╜,31.11,31.47,30.0,31.4,31.78,-0.67,-2.1082,2.0802,1549709,47615626.4,13828395000.0,2317685667.0,2694
2016-05-06,'002745,д╬ажи╜,31.78,33.04,31.12,32.8,32.8,-1.02,-3.1098,3.826,2850332,91322580.96,14126210000.0,2367600466.0,4115
2016-05-05,'002745,д╬ажи╜,32.8,33.26,32.54,33.1,33.44,-0.64,-1.9139,3.0791,2293949,75544610.89,14579600000.0,2443590160.0,2812
2016-05-04,'002745,д╬ажи╜,33.44,33.48,32.85,33.18,33.15,0.29,0.8748,3.13,2331833,77426977.17,14864080000.0,2491269968.0,3076
2016-05-03,'002745,д╬ажи╜,33.15,33.15,32.2,32.71,32.5,0.65,2.0,3.7787,2815106,92291932.14,14735175000.0,2469665055.0,3452
2016-04-29,'002745,д╬ажи╜,32.5,33.98,32.3,33.57,34.13,-1.63,-4.7759,3.2548,2424797,80386358.56,14446250000.0,2421240250.0,3634
2016-04-28,'002745,д╬ажи╜,34.13,35.55,32.97,35.39,35.39,-1.26,-3.5603,2.9843,2223301,75673454.88,15170785000.0,2542674761.0,4987
2016-04-27,'002745,д╬ажи╜,35.39,35.98,35.16,35.51,35.75,-0.36,-1.007,1.286,958061,34012711.03,15730855000.0,2636544383.0,1937
2016-04-26,'002745,д╬ажи╜,35.75,36.45,34.49,34.5,34.86,0.89,2.5531,2.6004,1937264,69064094.23,15890875000.0,2663364275.0,4380
2016-04-25,'002745,д╬ажи╜,34.86,35.66,33.1,34.61,34.61,0.25,0.7223,3.4116,2541658,86715397.72,15495270000.0,2597059542.0,3885
2016-04-22,'002745,д╬ажи╜,34.61,35.54,34.3,35.05,35.69,-1.08,-3.0261,2.7947,2082006,72556129.61,15384145000.0,2578434617.0,3833
2016-04-21,'002745,д╬ажи╜,35.69,36.64,33.15,33.23,33.92,1.77,5.2182,3.8592,2875122,101246132.98,15864205000.0,2658894293.0,5758
2016-04-20,'002745,д╬ажи╜,33.92,35.2,32.3,34.42,34.18,-0.26,-0.7607,4.0226,2996795,101872761.98,15077440000.0,2527029824.0,5092
2016-04-19,'002745,д╬ажи╜,34.18,35.3,33.8,34.98,34.98,-0.8,-2.287,2.5769,1919797,66165618.03,15193010000.0,2546399746.0,3580
2016-04-18,'002745,д╬ажи╜,34.98,35.58,33.78,34.47,34.47,0.51,1.4795,3.1796,2368772,82359492.82,15548610000.0,2605999506.0,4966
2016-04-15,'002745,д╬ажи╜,34.47,34.95,32.9,32.95,33.2,1.27,3.8253,4.5631,3399516,116277847.9,15321915000.0,2568004659.0,5729
2016-04-14,'002745,д╬ажи╜,33.2,33.45,32.45,32.97,32.42,0.78,2.4059,3.449,2569506,85030926.94,14757400000.0,2473390040.0,4089
2016-04-13,'002745,д╬ажи╜,32.42,33.45,32.05,32.15,31.88,0.54,1.6939,4.3553,3244718,106240020.26,14410690000.0,2415280274.0,4703
2016-04-12,'002745,д╬ажи╜,31.88,32.5,31.57,32.0,32.12,-0.24,-0.7472,2.8508,2123807,67476623.0,14170660000.0,2375050436.0,3695
2016-04-11,'002745,д╬ажи╜,32.12,32.49,31.8,31.82,31.51,0.61,1.9359,3.5251,2626222,84423436.16,14277340000.0,2392930364.0,4846
2016-04-08,'002745,д╬ажи╜,31.51,31.65,31.01,31.12,31.55,-0.04,-0.1268,1.522,1133875,35519647.32,14006195000.0,2347485547.0,1950
2016-04-07,'002745,д╬ажи╜,31.67,32.69,31.56,32.47,32.47,-0.8,-2.4638,2.3175,1726515,55191101.35,14077315000.0,2359405499.0,3088
2016-04-06,'002745,д╬ажи╜,32.47,32.74,31.56,32.0,32.16,0.31,0.9639,2.9113,2168909,69917607.8,14432915000.0,2419005259.0,3540
2016-04-05,'002745,д╬ажи╜,32.16,32.2,30.91,31.11,31.19,0.97,3.11,3.2058,2388328,75858329.11,14295120000.0,2395910352.0,3313
2016-04-01,'002745,д╬ажи╜,31.19,31.27,30.5,30.56,30.87,0.32,1.0366,2.0846,1553055,48026984.78,13863955000.0,2323645643.0,2808
2016-03-31,'002745,д╬ажи╜,30.87,31.25,30.72,31.0,30.87,0.0,0.0,2.1923,1633266,50561858.15,13721715000.0,2299805739.0,2706
2016-03-30,'002745,д╬ажи╜,30.87,30.88,29.97,29.97,29.79,1.08,3.6254,1.7996,1340701,40953290.78,13721715000.0,2299805739.0,2610
2016-03-29,'002745,д╬ажи╜,29.79,30.65,29.46,30.5,30.51,-0.72,-2.3599,1.7555,1307832,39079277.88,13241655000.0,2219346063.0,2756
2016-03-28,'002745,д╬ажи╜,30.51,31.63,30.44,31.02,31.02,-0.51,-1.6441,2.1675,1614773,50284633.38,13561695000.0,2272985847.0,3316
2016-03-25,'002745,д╬ажи╜,31.02,31.8,30.3,31.31,31.82,-0.8,-2.5141,3.4227,2549864,79586266.75,13788390000.0,2310980694.0,5007
2016-03-24,'002745,д╬ажи╜,31.82,33.58,29.81,30.45,30.53,1.29,4.2254,7.2651,5412486,171971847.69,14143990000.0,2370580454.0,9654
2016-03-23,'002745,д╬ажи╜,30.53,30.62,30.01,30.4,30.45,0.08,0.2627,2.0198,1504710,45640650.44,13570585000.0,2274475841.0,2595
2016-03-22,'002745,д╬ажи╜,30.45,30.98,30.44,30.71,31.09,-0.64,-2.0585,2.8117,2094679,64220230.97,13535025000.0,2268515865.0,3368
2016-03-21,'002745,д╬ажи╜,31.09,31.19,30.5,30.6,30.71,0.38,1.2374,3.9864,2969835,91471831.12,13819505000.0,2316195673.0,4466
2016-03-18,'002745,д╬ажи╜,30.71,30.98,29.52,29.85,30.0,0.71,2.3667,4.777,3558848,108382343.98,13650595000.0,2287885787.0,5498
2016-03-17,'002745,д╬ажи╜,30.0,30.5,28.76,29.1,29.89,0.11,0.368,4.4895,3344686,99513484.73,13335000000.0,2234991000.0,5748
2016-03-16,'002745,д╬ажи╜,29.89,30.91,27.68,28.47,28.11,1.78,6.3323,3.2026,2385906,69346510.56,13286105000.0,2226796033.0,4015
2016-03-15,'002745,д╬ажи╜,28.11,28.8,28.04,28.6,28.68,-0.57,-1.9874,1.5799,1177000,33428834.44,12494895000.0,2094186567.0,2061
2016-03-14,'002745,д╬ажи╜,28.68,28.93,27.99,27.99,27.7,0.98,3.5379,2.2325,1663198,47585248.73,12748260000.0,2136651396.0,2623
2016-03-11,'002745,д╬ажи╜,27.7,28.19,27.02,27.26,27.5,0.2,0.7273,1.145,853041,23571858.25,12312650000.0,2063641690.0,1567
2016-03-10,'002745,д╬ажи╜,27.5,28.25,27.35,28.01,27.99,-0.49,-1.7506,1.4957,1114279,30958925.58,12223750000.0,2048741750.0,1601
2016-03-09,'002745,д╬ажи╜,27.99,28.5,27.74,27.8,28.92,-0.93,-3.2158,1.5746,1173038,32895318.94,12441555000.0,2085246603.0,2043
2016-03-08,'002745,д╬ажи╜,28.92,29.21,27.61,29.21,29.21,-0.29,-0.9928,3.2281,2404947,68492041.05,12854940000.0,2154531324.0,4067
2016-03-07,'002745,д╬ажи╜,29.21,29.32,26.8,28.19,27.68,1.53,5.5275,2.893,2155290,61823953.61,12983845000.0,2176136237.0,3241
2016-03-04,'002745,д╬ажи╜,27.68,29.35,27.08,27.5,27.58,0.1,0.3626,2.9782,2218735,62670527.57,12303760000.0,2062151696.0,3666
2016-03-03,'002745,д╬ажи╜,27.58,28.16,27.11,27.11,27.49,0.09,0.3274,1.8614,1386752,38402550.2,12259310000.0,2054701726.0,2190
2016-03-02,'002745,д╬ажи╜,27.49,27.57,26.3,27.38,26.31,1.18,4.485,1.7377,1294580,35112002.03,12219305000.0,2047996753.0,2257
2016-03-01,'002745,д╬ажи╜,26.31,26.58,25.5,25.63,25.6,0.71,2.7734,1.7972,1338879,34725786.3,11694795000.0,1960087107.0,2209
2016-02-29,'002745,д╬ажи╜,25.6,27.41,25.45,27.41,27.89,-2.29,-8.2108,2.7938,2081346,53740187.27,11379200000.0,1907192320.0,2910
2016-02-26,'002745,д╬ажи╜,27.89,28.45,27.14,27.79,27.43,0.46,1.677,1.4337,1068136,29704653.15,12397105000.0,2077796633.0,2184
2016-02-25,'002745,д╬ажи╜,27.43,30.08,27.16,29.94,30.18,-2.75,-9.112,2.4197,1802651,51438925.13,12192635000.0,2043526771.0,2909
2016-02-24,'002745,д╬ажи╜,30.18,30.3,29.4,30.1,30.2,-0.02,-0.0662,1.686,1256096,37621835.4,13415010000.0,2248400946.0,2095
2016-02-23,'002745,д╬ажи╜,30.2,30.83,29.78,30.83,30.85,-0.65,-2.107,2.2927,1708028,51542806.72,13423900000.0,2249890940.0,2726
2016-02-22,'002745,д╬ажи╜,30.85,31.0,30.54,30.54,30.47,0.38,1.2471,2.4265,1807736,55654653.49,13712825000.0,2298315745.0,2787
2016-02-19,'002745,д╬ажи╜,30.47,30.59,29.56,29.85,29.82,0.65,2.1797,2.579,1921348,57918404.84,13543915000.0,2270005859.0,2948
2016-02-18,'002745,д╬ажи╜,29.82,30.07,29.58,30.0,29.77,0.05,0.168,1.6527,1231283,36734638.22,13254990000.0,2221581054.0,2087
2016-02-17,'002745,д╬ажи╜,29.77,29.98,29.26,29.38,29.62,0.15,0.5064,1.7193,1280856,37974860.21,13232765000.0,2217856069.0,2277
2016-02-16,'002745,д╬ажи╜,29.62,30.05,28.62,28.62,28.58,1.04,3.6389,2.777,1235783,36443374.52,13166090000.0,1318090000.0,2411
2016-02-15,'002745,д╬ажи╜,28.58,28.73,27.01,27.93,29.09,-0.51,-1.7532,1.5263,679213,19066564.54,12703810000.0,1271810000.0,1440
2016-02-05,'002745,д╬ажи╜,29.09,29.55,29.01,29.12,29.53,-0.44,-1.49,1.8458,821386,24028910.42,12930505000.0,1294505000.0,1870
2016-02-04,'002745,д╬ажи╜,29.53,30.48,28.01,28.18,28.18,1.35,4.7906,4.0119,1785293,51987245.09,13126085000.0,1314085000.0,3104
2016-02-03,'002745,д╬ажи╜,28.18,28.29,27.18,27.89,28.05,0.13,0.4635,1.5316,681579,18910872.54,12526010000.0,1254010000.0,1442
2016-02-02,'002745,д╬ажи╜,28.05,28.24,27.04,27.04,26.98,1.07,3.9659,2.2171,986616,27501943.68,12468225000.0,1248225000.0,1772
2016-02-01,'002745,д╬ажи╜,26.98,27.65,26.62,27.3,27.3,-0.32,-1.1722,1.8502,823317,22481592.93,11992610000.0,1200610000.0,1569
2016-01-29,'002745,д╬ажи╜,27.3,27.57,26.2,26.2,26.22,1.08,4.119,2.2741,1011974,27393361.56,12134850000.0,1214850000.0,2064
2016-01-28,'002745,д╬ажи╜,26.22,27.9,26.05,27.5,27.93,-1.71,-6.1224,2.2388,996263,26924539.2,11654790000.0,1166790000.0,1995
2016-01-27,'002745,д╬ажи╜,27.93,28.78,26.0,28.78,27.37,0.56,2.046,3.0696,1365951,37488913.15,12414885000.0,1242885000.0,2860
2016-01-26,'002745,д╬ажи╜,27.37,29.73,27.06,29.73,29.95,-2.58,-8.6144,3.5037,1559135,44622496.79,12165965000.0,1217965000.0,2734
