ศีฦฺ,นษฦฑด๚ย๋,ร๛ณฦ,สีลฬผÛ,ื๎ธ฿ผÛ,ื๎ตอผÛ,ฟชลฬผÛ,วฐสีลฬ,ีวต๘ถ๎,ีวต๘ท๙,ปปสึยส,ณษฝปมฟ,ณษฝปฝ๐ถ๎,ืÜสะึต,ม๗อจสะึต,ณษฝปฑสสý
2016-01-28,'002615,นþถ๛หน,22.29,24.85,22.29,23.58,24.77,-2.48,-10.0121,7.5786,13823360,324288913.23,4065696000.0,4065696000.0,20459
2016-01-27,'002615,นþถ๛หน,24.77,26.49,22.97,25.19,25.52,-0.75,-2.9389,11.5201,21012573,530116522.36,4518048000.0,4518048000.0,28847
2016-01-26,'002615,นþถ๛หน,25.52,27.0,23.5,24.25,25.0,0.52,2.08,12.5479,22887410,582725909.87,4654848000.0,4654848000.0,30431
2016-01-25,'002615,นþถ๛หน,25.0,26.97,24.81,26.5,25.88,-0.88,-3.4003,8.4821,15471331,400827147.39,4560000000.0,4560000000.0,22633
2016-01-22,'002615,นþถ๛หน,25.88,26.4,24.0,25.0,24.5,1.38,5.6327,9.081,16563740,419397896.05,4720512000.0,4720512000.0,22780
2016-01-21,'002615,นþถ๛หน,24.5,26.28,24.2,24.41,25.16,-0.66,-2.6232,8.5649,15622329,392153956.35,4468800000.0,4468800000.0,23283
2016-01-20,'002615,นþถ๛หน,25.16,26.65,23.5,23.69,24.43,0.73,2.9881,10.951,19974579,495395977.21,4589184000.0,4589184000.0,28611
2016-01-19,'002615,นþถ๛หน,24.43,24.84,22.01,22.33,22.8,1.63,7.1491,10.7824,19667141,451583131.29,4456032000.0,4456032000.0,24628
2016-01-18,'002615,นþถ๛หน,22.8,22.88,19.81,19.82,20.8,2.0,9.6154,12.0112,21908400,484146129.87,4158720000.0,4158720000.0,25127
2016-01-15,'002615,นþถ๛หน,20.8,22.35,18.72,19.77,20.42,0.38,1.8609,11.6931,21328289,435076410.18,3793920000.0,3793920000.0,29330
2016-01-14,'002615,นþถ๛หน,20.42,20.89,18.65,18.65,20.72,-0.3,-1.4479,11.1132,20270535,390275166.19,3724608000.0,3724608000.0,26785
2016-01-13,'002615,นþถ๛หน,20.72,25.13,20.6,22.89,22.89,-2.17,-9.4801,13.6594,24914811,573792236.44,3779328000.0,3779328000.0,30530
2016-01-12,'002615,นþถ๛หน,22.89,22.89,22.89,22.89,25.43,-2.54,-9.9882,0.5658,1032000,23622480.0,4175136000.0,4175136000.0,1107
2016-01-11,'002615,นþถ๛หน,25.43,25.43,25.43,25.43,28.25,-2.82,-9.9823,1.6424,2995800,76183194.0,4638432000.0,4638432000.0,2954
2016-01-08,'002615,นþถ๛หน,28.25,29.3,26.5,28.0,26.64,1.61,6.0435,15.1349,27606102,784260068.83,5152800000.0,5152800000.0,29131
2016-01-07,'002615,นþถ๛หน,26.64,29.3,26.24,28.15,29.16,-2.52,-8.642,4.9527,9033713,254226261.9,4859136000.0,4859136000.0,7464
2016-01-06,'002615,นþถ๛หน,29.16,29.16,27.87,28.39,26.51,2.65,9.9962,16.6762,30417300,876483451.15,5318784000.0,5318784000.0,25320
2016-01-05,'002615,นþถ๛หน,26.51,26.51,23.7,23.79,24.1,2.41,10.0,7.294,13304189,346834907.52,4835424000.0,4835424000.0,7897
2016-01-04,'002615,นþถ๛หน,24.1,26.59,23.55,24.5,24.17,-0.07,-0.2896,8.8899,16215162,406602159.07,4395840000.0,4395840000.0,16442
